GPS log at 10hz
Latitude,Longitude,Timestep
570165633,99837350,157592
570165650,99837317,157701
570165667,99837267,157799
570165700,99837233,157899
570165733,99837183,158001
570165750,99837133,158099
570165767,99837083,158201
570165800,99837050,158299
570165800,99837033,158405
570165783,99837050,158499
570165783,99837033,158600
570165800,99837033,158699
570165783,99837050,158801
570165767,99837050,158901
570165767,99837067,159001
570165767,99837067,159101
570165750,99837083,159201
570165750,99837083,159300
570165733,99837083,159401
570165733,99837083,159501
570165733,99837067,159599
570165733,99837067,159701
570165733,99837067,159799
570165733,99837067,159899
570165750,99837050,160001
570165750,99837033,160099
570165767,99837017,160200
570165783,99836983,160299
570165800,99836950,160401
570165817,99836917,160499
570165817,99836917,160599
570165833,99836883,160699
570165833,99836867,160801
570165850,99836833,160901
570165867,99836800,161001
570165883,99836783,161099
570165883,99836767,161201
570165883,99836767,161301
570165867,99836783,161401
570165850,99836783,161502
570165850,99836783,161601
570165850,99836767,161699
570165850,99836750,161801
570165850,99836733,161899
570165867,99836717,161999
570165867,99836700,162099
570165883,99836667,162200
570165917,99836600,162300
570165933,99836583,162406
570165933,99836567,162499
570165933,99836567,162601
570165933,99836550,162699
570165933,99836550,162801
570165933,99836550,162899
570165933,99836550,163001
570165933,99836567,163099
570165917,99836567,163202
570165917,99836567,163299
570165917,99836567,163401
570165917,99836567,163499
570165917,99836567,163601
570165917,99836567,163699
570165933,99836550,163799
570165933,99836550,163901
570165933,99836550,163999
570165933,99836533,164099
570165933,99836517,164199
570165933,99836533,164299
570165917,99836533,164401
570165917,99836550,164499
570165917,99836550,164599
570165917,99836550,164701
570165900,99836550,164799
570165900,99836567,164901
570165900,99836567,165001
570165900,99836583,165101
570165900,99836583,165203
570165917,99836567,165301
570165917,99836567,165401
570165883,99836633,165501
570165867,99836733,165601
570165850,99836800,165701
570165833,99836867,165801
570165800,99837000,165901
570165783,99837083,166001
570165750,99837167,166101
570165733,99837267,166201
570165633,99837500,166301
570165517,99837717,166408
570165417,99837917,166501
570165350,99838083,166601
570165283,99838217,166701
570165217,99838367,166801
570165150,99838500,166901
570165083,99838633,167001
570165017,99838783,167101
570164950,99838917,167202
570164900,99839067,167301
570164833,99839200,167402
570164750,99839350,167503
570164667,99839433,167593
570164600,99839517,167693
570164550,99839567,167793
570164500,99839650,167901
570164450,99839783,168001
570164367,99839933,168101
570164300,99840083,168201
570164233,99840217,168301
570164167,99840350,168401
570164117,99840467,168501
570164050,99840583,168601
570164000,99840683,168701
570163933,99840783,168801
570163883,99840900,168901
570163833,99840983,169001
570163783,99841083,169101
570163750,99841150,169201
570163700,99841233,169301
570163667,99841317,169401
570163617,99841383,169501
570163617,99841367,169601
570163617,99841333,169701
570163633,99841333,169801
570163650,99841317,169901
570163650,99841317,170001
570163667,99841300,170101
570163683,99841300,170201
570163683,99841317,170301
570163683,99841333,170406
570163667,99841383,170502
570163650,99841433,170601
570163650,99841467,170701
570163650,99841483,170801
570163633,99841500,170901
570163633,99841533,171001
570163617,99841567,171103
570163617,99841567,171201
570163633,99841567,171301
570163633,99841567,171401
570163633,99841583,171501
570163617,99841600,171601
570163617,99841633,171701
570163617,99841650,171801
570163617,99841667,171901
570163617,99841683,172001
570163617,99841683,172101
570163617,99841683,172201
570163617,99841683,172301
570163617,99841683,172401
570163617,99841667,172499
570163617,99841667,172599
570163617,99841683,172699
570163633,99841683,172800
570163633,99841667,172899
570163633,99841667,172999
570163633,99841667,173099
570163650,99841650,173201
570163650,99841633,173300
570163650,99841617,173401
570163667,99841600,173501
570163650,99841600,173601
570163667,99841617,173699
570163667,99841600,173799
570163683,99841583,173899
570163683,99841567,173999
570163700,99841533,174099
570163717,99841550,174199
570163733,99841533,174301
570163717,99841550,174405
570163717,99841567,174499
570163717,99841533,174592
570163717,99841550,174699
570163733,99841533,174799
570163733,99841550,174900
570163733,99841567,175000
570163717,99841567,175099
570163700,99841617,175201
570163683,99841667,175299
570163650,99841717,175401
570163650,99841750,175499
570163633,99841767,175599
570163617,99841800,175700
570163617,99841817,175799
570163600,99841833,175899
570163600,99841833,176001
570163617,99841800,176099
570163600,99841833,176200
570163600,99841833,176299
570163600,99841833,176401
570163600,99841817,176499
570163583,99841817,176599
570163583,99841800,176701
570163583,99841800,176799
570163583,99841800,176901
570163583,99841783,177000
570163583,99841767,177101
570163583,99841767,177202
570163583,99841750,177299
570163583,99841733,177401
570163567,99841733,177499
570163567,99841750,177601
570163567,99841750,177699
570163567,99841750,177799
570163550,99841783,177899
570163550,99841800,177999
570163550,99841800,178099
570163550,99841767,178199
570163583,99841733,178299
570163567,99841733,178406
570163567,99841750,178499
570163550,99841767,178599
570163550,99841783,178699
570163533,99841783,178799
570163517,99841800,178901
570163517,99841833,178999
570163500,99841867,179099
570163500,99841867,179201
570163483,99841900,179299
570163467,99841900,179399
570163467,99841900,179501
570163467,99841900,179599
570163467,99841900,179699
570163467,99841900,179801
570163450,99841900,179899
570163450,99841900,179999
570163450,99841917,180099
570163433,99841917,180199
570163433,99841933,180300
570163433,99841917,180399
570163450,99841900,180499
570163433,99841900,180599
570163450,99841900,180699
570163450,99841883,180799
570163467,99841867,180899
570163467,99841867,180999
570163467,99841850,181099
570163467,99841850,181201
570163467,99841833,181301
570163483,99841817,181401
570163500,99841783,181501
570163500,99841767,181601
570163517,99841733,181699
570163517,99841717,181799
570163517,99841717,181899
570163517,99841717,182000
570163533,99841683,182099
570163550,99841667,182200
570163567,99841650,182299
570163550,99841683,182406
570163550,99841700,182499
570163550,99841683,182599
570163550,99841667,182701
570163567,99841650,182801
570163567,99841650,182899
570163567,99841633,182999
570163567,99841650,183099
570163567,99841667,183202
570163550,99841683,183299
570163533,99841700,183399
570163533,99841700,183499
570163533,99841700,183601
570163550,99841700,183699
570163550,99841700,183800
570163550,99841683,183899
570163550,99841683,184001
570163550,99841683,184101
570163567,99841700,184201
570163567,99841700,184299
570163567,99841700,184401
570163567,99841717,184501
570163567,99841700,184599
570163583,99841683,184701
570163583,99841667,184799
570163600,99841650,184899
570163617,99841617,185000
570163633,99841583,185099
570163650,99841567,185201
570163667,99841550,185299
570163667,99841533,185399
570163683,99841517,185501
570163683,99841500,185599
570163700,99841483,185699
570163717,99841467,185799
570163733,99841433,185899
570163750,99841400,185999
570163767,99841367,186099
570163783,99841333,186201
570163800,99841300,186299
570163800,99841300,186409
570163783,99841317,186499
570163783,99841317,186599
570163783,99841317,186699
570163767,99841350,186799
570163767,99841367,186899
570163750,99841383,187001
570163750,99841383,187099
570163750,99841400,187201
570163733,99841400,187299
570163733,99841400,187399
570163733,99841400,187499
570163733,99841400,187599
570163733,99841400,187699
570163733,99841400,187799
570163733,99841417,187899
570163733,99841433,187999
570163717,99841433,188099
570163717,99841433,188199
570163717,99841433,188299
570163717,99841450,188401
570163700,99841467,188499
570163700,99841483,188599
570163700,99841467,188699
570163717,99841450,188799
570163717,99841450,188899
570163717,99841433,189001
570163717,99841433,189098
570163717,99841433,189201
570163717,99841417,189301
570163717,99841417,189399
570163733,99841400,189499
570163733,99841383,189599
570163750,99841367,189700
570163750,99841350,189801
570163767,99841333,189901
570163767,99841300,190001
570163783,99841283,190099
570163800,99841250,190199
570163817,99841217,190299
570163817,99841217,190406
570163800,99841250,190499
570163800,99841250,190600
570163800,99841250,190699
570163783,99841267,190798
570163783,99841283,190899
570163767,99841283,191001
570163767,99841300,191099
570163767,99841300,191201
570163767,99841300,191299
570163767,99841300,191399
570163767,99841300,191501
570163767,99841283,191599
570163783,99841283,191699
570163800,99841267,191801
570163800,99841250,191900
570163817,99841233,191999
570163817,99841217,192101
570163817,99841217,192199
570163817,99841217,192299
570163817,99841233,192399
570163800,99841250,192499
570163817,99841233,192599
570163817,99841233,192699
570163817,99841217,192799
570163833,99841183,192899
570163833,99841167,192999
570163850,99841133,193099
570163867,99841117,193201
570163867,99841100,193299
570163867,99841083,193401
570163867,99841050,193499
570163883,99841017,193599
570163900,99840967,193701
570163917,99840917,193801
570163950,99840850,193899
570163967,99840800,193999
570163983,99840750,194101
570164000,99840717,194199
570164017,99840683,194299
570164017,99840683,194405
570163983,99840733,194499
570163983,99840733,194601
570163983,99840750,194699
570163983,99840750,194799
570163983,99840733,194899
570163983,99840750,194999
570163967,99840767,195099
570163950,99840817,195199
570163933,99840850,195298
570163917,99840900,195401
570163883,99840933,195499
570163883,99840933,195601
570163883,99840917,195699
570163900,99840917,195799
570163883,99840933,195899
570163883,99840933,195998
570163883,99840917,196098
570163900,99840900,196199
570163917,99840867,196298
570163900,99840900,196399
570163900,99840900,196499
570163900,99840917,196601
570163900,99840917,196700
570163917,99840900,196801
570163917,99840883,196899
570163933,99840850,197001
570163950,99840833,197099
570163967,99840817,197199
570163967,99840800,197299
570164000,99840750,197401
570164000,99840717,197501
570164033,99840667,197601
570164050,99840650,197701
570164067,99840600,197799
570164083,99840567,197899
570164117,99840517,198001
570164133,99840467,198101
570164150,99840433,198198
570164183,99840383,198301
570164183,99840367,198406
570164200,99840367,198499
570164200,99840350,198598
570164200,99840350,198701
570164200,99840367,198799
570164200,99840383,198899
570164200,99840367,198998
570164200,99840350,199098
570164217,99840350,199201
570164217,99840317,199301
570164233,99840300,199400
570164250,99840267,199499
570164250,99840250,199600
570164267,99840233,199699
570164267,99840217,199799
570164283,99840200,199899
570164283,99840183,199998
570164283,99840183,200099
570164300,99840150,200199
570164300,99840133,200301
570164317,99840117,200399
570164333,99840083,200501
